,Speciality,Code,Title,Anes,Asst,Fee
2641,digestive-system-surgical-procedures/intestines-except-rectum,S183,Revision of ileostomy or colostomy - Cecopexy or sigmoidopexy (as sole procedure),6,6,$314.80
2642,digestive-system-surgical-procedures/intestines-except-rectum,S191,Revision of ileostomy or colostomy - Complete reconstruction of continent ileostomy to include valve repair,7,6,$951.20
2643,digestive-system-surgical-procedures/intestines-except-rectum,S182,Revision of ileostomy or colostomy - full thickness,7,6,$467.90
2644,digestive-system-surgical-procedures/intestines-except-rectum,S193,Revision of ileostomy or colostomy - Revision of standard ileostomy into continent ileostomy pouch,7,6,$793.50
2645,digestive-system-surgical-procedures/intestines-except-rectum,S192,Revision of ileostomy or colostomy - Simple revision of continent ileostomy pouch,7,6,$387.40
2646,digestive-system-surgical-procedures/intestines-except-rectum,S181,Revision of ileostomy or colostomy - skin level,7,6,$131.75
2647,digestive-system-surgical-procedures/intestines-except-rectum,S158,Enterotomy - Cecostomy,7,6,$387.40
2648,digestive-system-surgical-procedures/intestines-except-rectum,S155,Enterotomy - Colonoscopy with laparotomy,7,6,$387.40
2649,digestive-system-surgical-procedures/intestines-except-rectum,S157,Enterotomy - Colostomy,7,6,$470.65
2650,digestive-system-surgical-procedures/intestines-except-rectum,S160,Enterotomy - Enteroenterostomy,7,6,$470.65
2651,digestive-system-surgical-procedures/intestines-except-rectum,S156,Enterotomy - Exteriorization of intestine (Mickulicz),6,6,$406.85
2652,digestive-system-surgical-procedures/intestines-except-rectum,S149,Enterotomy - Ileostomy,7,6,$470.65
2653,digestive-system-surgical-procedures/intestines-except-rectum,S151,Enterotomy - Insertion of feeding enterostomy,7,6,$356.50
2654,digestive-system-surgical-procedures/intestines-except-rectum,S154,Enterotomy - Large intestine including excision of polyps,7,6,$406.85
2655,digestive-system-surgical-procedures/intestines-except-rectum,S150,Enterotomy - Small intestine including excision of polyps or biopsy,7,6,$406.85
2656,digestive-system-surgical-procedures/intestines-except-rectum,Z539,"Dilation of gastrostomy, enterostomy, colostomy, etc.",6,,$25.25
2657,digestive-system-surgical-procedures/intestines-except-rectum,Z540,Intubation of small intestine (therapeutic or diagnostic) - with or without fluoroscopy,0,,$79.80
2658,digestive-system-surgical-procedures/intestines-except-rectum,Z538,Reduction of prolapse,6,,$25.25
2659,digestive-system-surgical-procedures/intestines-except-rectum,Z580,Sigmoidoscopy (using 60 cm. flexible endoscope),5,,$57.70
2660,digestive-system-surgical-procedures/intestines-except-rectum,S185,Closure of colostomy or enterostomy with or without resection and/or anastomosis,7,6,$504.70
2661,digestive-system-surgical-procedures/intestines-except-rectum,S187,Plication of small intestine for adhesions,7,6,$528.85
2662,digestive-system-surgical-procedures/intestines-except-rectum,S184,Suture of intestine,7,6,$314.80
2663,digestive-system-surgical-procedures/lips,G571,Professional component,0,,0
2664,digestive-system-surgical-procedures/lips,G570,Technical component,0,,$118.95
2665,digestive-system-surgical-procedures/lips,G593,COVID-19 vaccine,0,,$13.00
2666,digestive-system-surgical-procedures/lips,Z504,Wedge resection of lip - Excision of lesion,6,6,$61.15
2667,digestive-system-surgical-procedures/lips,S012,Wedge resection of lip - Lip shave vermilionectomy,6,6,$225.00
2668,digestive-system-surgical-procedures/lips,S011,Wedge resection of lip - vermilion,6,6,$98.45
2669,digestive-system-surgical-procedures/lips,S010,Wedge resection of lip - with plastic repair,6,,$275.00
2670,digestive-system-surgical-procedures/lips,Z503,Biopsy,6,,$35.40
2671,digestive-system-surgical-procedures/lips,S014,Cleft lip - Reconstruction with lip switch flap,8,6,$444.40
2672,digestive-system-surgical-procedures/lips,S013,Cleft lip - unilateral,8,6,$363.30
2673,digestive-system-surgical-procedures/liver,G571,Professional component,0,,0
2674,digestive-system-surgical-procedures/liver,G570,Technical component,0,,$118.95
2675,digestive-system-surgical-procedures/liver,G593,COVID-19 vaccine,0,,$13.00
2676,digestive-system-surgical-procedures/liver,S271,Hepatectomy - Formal anatomical resection - five or more liver segments,12,12,"$1,938.50"
2677,digestive-system-surgical-procedures/liver,S270,Hepatectomy - Formal anatomical resection - one or two liver segments,12,12,"$1,426.05"
2678,digestive-system-surgical-procedures/liver,S267,Hepatectomy - Formal anatomical resection - three or four liver segments,12,12,"$1,652.15"
2679,digestive-system-surgical-procedures/liver,S272,"Hepatectomy - Laparotomy, cholangiogram and biopsy (neonatal jaundice)",7,6,$387.40
2680,digestive-system-surgical-procedures/liver,S269,Hepatectomy - local excision of lesion (less than 5 cm),7,7,$350.65
2681,digestive-system-surgical-procedures/liver,S275,Hepatectomy - partial lobectomy (excision greater than 5 cm),8,8,$585.05
2682,digestive-system-surgical-procedures/liver,S274,"Liver transplant - Deceased donor, liver removal",8,6,$964.50
2683,digestive-system-surgical-procedures/liver,S294,"Liver transplant - Deceased donor, liver transplant",30,20,"$2,748.75"
2684,digestive-system-surgical-procedures/liver,S265,"Liver transplant - Living donor, hepatectomy",35,20,"$4,760.60"
2685,digestive-system-surgical-procedures/liver,S266,"Liver transplant - Living donor, orthotopic liver transplant",35,25,"$5,289.55"
2686,digestive-system-surgical-procedures/liver,S295,Liver transplant - Repeat liver transplant,40,30,"$3,776.20"
2687,digestive-system-surgical-procedures/liver,Z554,Biopsy - incisional,0,,$102.10
2688,digestive-system-surgical-procedures/liver,Z551,Biopsy - needle,7,,$87.80
2689,digestive-system-surgical-procedures/liver,S268,Insertion of implantable pump for continuous liver perfusion,7,7,$604.95
2690,digestive-system-surgical-procedures/liver,S273,Marsupialization and/or decompression of cyst(s) or abscess(es),7,7,$434.80
2691,digestive-system-surgical-procedures/miscellaneous,S207,Appendectomy with or without perforation,7,6,13.0
2692,digestive-system-surgical-procedures/miscellaneous,S204,Incision and drainage of abscess,7,6,$239.20
2693,digestive-system-surgical-procedures/miscellaneous,G571,Professional component,0,,$96.20
2694,digestive-system-surgical-procedures/miscellaneous,G570,Technical component,0,,$118.95
2695,digestive-system-surgical-procedures/miscellaneous,G593,COVID-19 vaccine,0,,$13.00
2696,digestive-system-surgical-procedures/miscellaneous,S194,Meckel's diverticulum excision,7,6,$356.50
2697,digestive-system-surgical-procedures/miscellaneous,S159,Meckel's diverticulum excision - with small bowel resection,7,6,$406.85
2698,digestive-system-surgical-procedures/miscellaneous,S195,Local excision of lesion,7,6,$305.05
2699,digestive-system-surgical-procedures/miscellaneous,S199,Resection of mesentery,6,6,$325.40
2700,digestive-system-surgical-procedures/miscellaneous,S152,Bowel lengthening procedure in a paediatric patient,10,9,"$1,700.00"
2701,digestive-system-surgical-procedures/miscellaneous,S196,Multivisceral transplant - donor,8,6,"$2,748.75"
2702,digestive-system-surgical-procedures/miscellaneous,S197,"Multivisceral transplant - recipient, without evisceration",35,25,"$7,934.35"
2703,digestive-system-surgical-procedures/miscellaneous,S201,Small bowel transplant - donor,8,6,$964.50
2704,digestive-system-surgical-procedures/miscellaneous,S202,Small bowel transplant - recipient,30,20,"$2,748.75"
2705,digestive-system-surgical-procedures/oesophagus,G571,Professional component,0,,0
2706,digestive-system-surgical-procedures/oesophagus,G570,Technical component,0,,$118.95
2707,digestive-system-surgical-procedures/oesophagus,G593,COVID-19 vaccine,0,,$13.00
2708,digestive-system-surgical-procedures/oesophagus,Z529,Passive (bougie) - initial session,0,,$40.55
2709,digestive-system-surgical-procedures/oesophagus,Z530,Passive (bougie) - repeat session (within three months following previous dilation),0,,$27.35
2710,digestive-system-surgical-procedures/oesophagus,Z525,Pneumatic - as sole procedure,0,,$110.85
2711,digestive-system-surgical-procedures/oesophagus,Z531,Pneumatic - Repeat dilations during the same admission,0,,$26.40
2712,digestive-system-surgical-procedures/oesophagus,Z523,Pneumatic - with rigid dilators guided over a string or wire,0,,$52.90
2713,digestive-system-surgical-procedures/oesophagus,Z515,"Oesophagoscopy, with or without biopsy(ies)",4,,$68.25
2714,digestive-system-surgical-procedures/oesophagus,Z399,"Oesophagoscopygastroscopy, with or without duodenoscopy - elective",4,,$92.50
2715,digestive-system-surgical-procedures/oesophagus,Z400,"Oesophagoscopygastroscopy, with or without duodenoscopy - for active bleeding",4,,$125.10
2716,digestive-system-surgical-procedures/oesophagus,S088,Cricopharyngeal diverticulum,0,,$390.05
2717,digestive-system-surgical-procedures/oesophagus,S086,"Cricopharyngeal myotomy, open approach",0,,$300.00
2718,digestive-system-surgical-procedures/oesophagus,Z505,"Cricopharyngeal myotomy, when rendered by endoscopy, or in association with a urgical procedure during the same anaesthetic",6,6,$37.20
2719,digestive-system-surgical-procedures/oesophagus,S093,Enucleation of benign oesophageal tumour,0,,$584.15
2720,digestive-system-surgical-procedures/oesophagus,S087,Intrathoracic diverticulum,0,,$507.00
2721,digestive-system-surgical-procedures/oesophagus,S089,Partial oesophageal resection and reconstruction (including intestinal transposition),17,,"$1,180.50"
2722,digestive-system-surgical-procedures/oesophagus,S090,Total thoracic oesophageal resection,13,,"$1,912.30"
2723,digestive-system-surgical-procedures/oesophagus,S085,Oesophagostomy - Cervical - neonatal,0,,$304.20
2724,digestive-system-surgical-procedures/oesophagus,S084,Oesophagostomy - Cervical - other than neonatal,0,,$212.35
2725,digestive-system-surgical-procedures/oesophagus,S082,Oesophagostomy - Intrathoracic oesophageal stent - via laparotomy,7,,$410.55
2726,digestive-system-surgical-procedures/oesophagus,S083,Oesophagostomy - Intrathoracic oesophageal stent - via oesophagoscope (includes Z515),6,,$304.20
2727,digestive-system-surgical-procedures/oesophagus,S080,Oesophagostomy - Oesophagealgastric devascularization (including splenectomy and oesophageal division/anastomosis),0,,$898.15
2728,digestive-system-surgical-procedures/oesophagus,S081,Oesophagostomy - Transoesophageal division of oesophageal varices,0,,$558.05
2729,digestive-system-surgical-procedures/oesophagus,S075,Abdominal approach,8,7,
2730,digestive-system-surgical-procedures/oesophagus,S073,Cervical approach,7,6,
2731,digestive-system-surgical-procedures/oesophagus,S074,Thoracic approach,13,10,
2732,digestive-system-surgical-procedures/oesophagus,S099,"Oesophageal bypass, abdomen to neck - with colon or jejunum",0,,"$1,264.05"
2733,digestive-system-surgical-procedures/oesophagus,S098,"Oesophageal bypass, abdomen to neck - with stomach",0,,$912.60
2734,digestive-system-surgical-procedures/oesophagus,S091,Oesophageal hiatus hernia - abdominal or transthoracic approach with fundal plication,0,,$750.00
2735,digestive-system-surgical-procedures/oesophagus,S079,Oesophageal hiatus hernia - massive paraesophageal,0,,"$1,200.00"
2736,digestive-system-surgical-procedures/oesophagus,S092,Oesophageal hiatus hernia - recurrent,0,,"$1,100.00"
2737,digestive-system-surgical-procedures/oesophagus,S161,"Oesophageal myotomy, partial (below aortic arch)",0,,$584.15
2738,digestive-system-surgical-procedures/oesophagus,S095,Oesophageal stricture (Thal) may include oesophageal hiatus hernia repair with or without gastroplasty,0,,$676.05
2739,digestive-system-surgical-procedures/oesophagus,S097,Oesophagogastrostomy for bypass (as sole procedure),0,,$608.30
2740,digestive-system-surgical-procedures/oesophagus,S096,"Ruptured oesophagus, suture and drainage",0,,"$1,200.00"
2741,digestive-system-surgical-procedures/oesophagus,S100,Total thoracic oesophageal myotomy (as sole procedure),0,,$738.90
2742,digestive-system-surgical-procedures/oesophagus,S103,Closure of H-type tracheooesophageal fistula by cervical or thoracic approach,0,,$923.05
2743,digestive-system-surgical-procedures/oesophagus,S104,Repair of oesophageal atresia with or without tracheal fistula,0,,"$2,203.20"
2744,digestive-system-surgical-procedures/oral-cavity-and-pharynx,G571,Professional component,0,,0
2745,digestive-system-surgical-procedures/oral-cavity-and-pharynx,G570,Technical component,0,,$118.95
2746,digestive-system-surgical-procedures/oral-cavity-and-pharynx,G593,COVID-19 vaccine,0,,$13.00
2747,digestive-system-surgical-procedures/oral-cavity-and-pharynx,S065,Adenoidectomy,6,,$101.25
2748,digestive-system-surgical-procedures/oral-cavity-and-pharynx,S900,Basic units for anaesthesia with any unlisted dental surgical procedure performed by dental or oral surgeon,8,,
2749,digestive-system-surgical-procedures/oral-cavity-and-pharynx,S032,Bone graft to palate,8,6,$335.65
2750,digestive-system-surgical-procedures/oral-cavity-and-pharynx,S058,Branchial - cleft lesion,7,6,$306.85
2751,digestive-system-surgical-procedures/oral-cavity-and-pharynx,S059,Branchial - repeat procedure,6,6,$435.30
2752,digestive-system-surgical-procedures/oral-cavity-and-pharynx,S034,Cleft palate repair,8,6,$369.25
2753,digestive-system-surgical-procedures/oral-cavity-and-pharynx,S030,Closure of fistula - anterior alveolar,6,6,$197.45
2754,digestive-system-surgical-procedures/oral-cavity-and-pharynx,S033,Closure of fistula - palate,8,6,$281.95
2755,digestive-system-surgical-procedures/oral-cavity-and-pharynx,S005,Composite resection of lesion of oral cavity and/or oropharynx with partial resection of mandible,12,10,"$1,030.70"
